time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,,time,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location
,,,,,,,,,4/8/2020 20:40,0,2.121320344,2.828427125,0,0,0,2,,4/10/2020 23:05,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,4/8/2020 22:00,6.363961031,1.414213562,0.707106781,1.414213562,5.656854249,0,6,,,,,,,,,,,4/10/2020 3:30,0,0,0,0,0,0,8,,4/9/2020 16:15,0.787091836,0.723618095,0.825407279,0.806621558,0.848016208,0.695657629,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 15:45,0,0,0,0,0,0,14,,4/8/2020 18:10,3.785938897,3.055050463,2.516611478,0,4.163331999,0,15,,4/10/2020 12:55,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:00,0,3.535533906,2.121320344,0,0.707106781,0,2,,4/10/2020 23:20,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,4/8/2020 22:05,2.886751346,1,3,3,4.618802154,0,6,,,,,,,,,,,4/10/2020 3:35,0,2.121320344,1.414213562,0,2.828427125,0,8,,4/9/2020 16:20,1.015141276,0.835328157,0.955712209,0.851122464,0.894777883,0.725730091,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 15:55,0,0,0,0,0,0,14,,4/8/2020 18:30,0,0,0,0,0,0,15,,4/10/2020 13:30,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:05,3.785938897,2.645751311,2.516611478,0,5,0,2,,4/10/2020 23:30,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,4/8/2020 22:15,2.309401077,5.773502692,5.291502622,3.214550254,0.577350269,0.707106781,6,,,,,,,,,,,4/10/2020 3:40,1.414213562,2.828427125,1.414213562,0,2.828427125,0,8,,4/9/2020 16:25,0.722103884,0.828736367,0.79452743,0.828736367,0.772328446,0.725160757,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 16:05,0.707106781,0.707106781,3.535533906,0,1.414213562,0,14,,4/8/2020 18:35,0,0,0,0,0,0,15,,4/10/2020 13:45,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:10,7.071067812,2.121320344,3.535533906,0,1.414213562,0,2,,4/10/2020 23:35,0,0,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,4/8/2020 22:40,2.828427125,4.242640687,4.242640687,2.828427125,2.828427125,0,6,,,,,,,,,,,4/10/2020 3:45,0,0,0,0,0,0,8,,4/9/2020 16:30,0.7642634,0.807578882,0.89292353,0.829198401,0.721607016,0.828252522,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 16:40,0,0,0,0,0,0,14,,4/8/2020 18:40,0,0,0,0,0,0,15,,4/10/2020 14:55,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:15,0,0,0,0,0,0,2,,4/10/2020 23:50,3.535533906,2.828427125,1.414213562,3.535533906,0.707106781,0,3,,,,,,,,,,,,,,,,,,,,4/8/2020 22:50,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 3:50,0,0,0,0,0,0,8,,4/9/2020 16:35,1.052864007,0.911966649,0.829470761,0.933219618,0.768482231,0.677940971,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:00,0,0,0,0,0,0,14,,4/8/2020 18:50,0,0,0,0,0,0,15,,4/10/2020 15:00,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:20,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:00,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 3:55,2.645751311,2.645751311,3.055050463,0,3.605551275,0,8,,4/9/2020 16:40,0.884465082,1.158075663,1.12220116,0.762656915,0.89645928,0.747168191,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:15,0,0,0,0,0,0,14,,4/8/2020 19:05,0,0,0,0,0,0,15,,4/10/2020 15:05,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:25,1.414213562,0,4.949747468,0,1.414213562,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:05,2.121320344,6.363961031,2.828427125,0,2.121320344,0,6,,,,,,,,,,,4/10/2020 4:00,2.121320344,1.414213562,1.414213562,0,0.707106781,0,8,,4/9/2020 16:45,0.671680982,0.873358184,0.809814539,0.840588414,0.825136997,0.666208948,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:20,0,0,0,0,0,0,14,,4/8/2020 19:10,2.828427125,0.707106781,2.828427125,0,0.707106781,0,15,,4/10/2020 15:10,0.707106781,1.414213562,3.535533906,3.535533906,2.121320344,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:35,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:15,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 4:05,0,0,0,0,0,0,8,,4/9/2020 16:50,0.645341914,0.809427213,0.776216914,0.73463955,0.715842044,0.721050942,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:35,0,0,0,0,0,0,14,,4/8/2020 19:25,4.041451884,3.214550254,3.605551275,0,4.041451884,0,15,,4/10/2020 15:20,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:40,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:20,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 4:10,0,0,0,0,0,0,8,,4/9/2020 16:55,0.681812632,0.801368294,0.76436188,0.925550299,0.799183733,0.637516201,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:45,0,0,0,0,0,0,14,,4/8/2020 19:30,0,0,0,0,0,0,15,,4/10/2020 15:30,3.535533906,0.707106781,2.121320344,0,3.535533906,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:45,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:25,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 4:30,0,0,0,0,0,0,8,,4/9/2020 17:00,0.714968618,1.12205446,0.752635122,0.892689425,1.058241833,0.58249544,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 17:50,0,0,0,0,0,0,14,,4/8/2020 19:35,0,0,0,0,0,0,15,,4/10/2020 15:45,4.949747468,3.535533906,2.121320344,2.121320344,2.121320344,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 21:50,5.656854249,0,2.121320344,0,2.828427125,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:30,0.957427108,2.753785274,1.707825128,3.403429643,2.753785274,0,6,,,,,,,,,,,4/10/2020 4:35,0,0,0,0,0,0,8,,4/9/2020 17:05,0.785077164,0.910145804,0.780778704,0.782009246,0.728209078,0.681838578,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 18:05,0,0,0,0,0,0,14,,4/8/2020 19:40,0,0,0,0,0,0,15,,4/10/2020 15:55,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:00,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:35,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 4:40,0,0,0,0,0,0,8,,4/9/2020 17:10,1.313123675,1.062323432,1.049481981,0.88042106,0.688074362,0.711843533,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 18:10,0,0,0,0,0,0,14,,4/8/2020 19:45,0,0,0,0,0,0,15,,4/10/2020 16:00,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:05,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:45,2.50998008,2.915475947,1.788854382,4.335896678,3.033150178,0,6,,,,,,,,,,,4/10/2020 4:45,0,0,0,0,0,0,8,,4/9/2020 17:15,0.968811897,0.925143083,0.997490586,0.782803906,0.797081141,0.785600356,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 18:35,1.414213562,2.828427125,0,0,4.949747468,0,14,,4/8/2020 19:50,0,0,0,0,0,0,15,,4/10/2020 16:15,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:10,3.055050463,2.516611478,5.131601439,0,0.577350269,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:50,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 4:50,0,0,0,0,0,0,8,,4/9/2020 17:20,0.689346366,0.621817293,0.815888842,0.878394775,0.849252706,0.79432511,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 19:30,1.892969449,4.546060566,4.358898944,0,2.645751311,0,14,,4/8/2020 19:55,2.943920289,3.774917218,1.892969449,0,3.109126351,0,15,,4/10/2020 16:30,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:15,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:55,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:05,0,0,0,0,0,0,8,,4/9/2020 17:25,0.864137951,0.863717956,0.855698901,0.63520336,0.817976547,0.831177667,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 19:45,0,0,0,0,0,0,14,,4/8/2020 20:00,2.121320344,2.121320344,0.707106781,0,4.242640687,0,15,,4/10/2020 17:10,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:30,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:05,1,4.932882862,4.041451884,3.785938897,2.645751311,0,6,,,,,,,,,,,4/10/2020 5:20,2.160246899,2.986078811,2.581988897,0,2.872281323,0,8,,4/9/2020 17:30,0.673771663,1.480829883,0.918936583,1.11661336,0.828078671,0.601119404,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 21:05,0,0,0,0,0,0,14,,4/8/2020 20:15,0,0,0,0,0,0,15,,4/10/2020 17:15,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:35,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:15,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:25,0,0,0,0,0,0,8,,4/9/2020 17:35,1.1352528,1.128097774,0.958659658,0.744752221,0.844127127,0.798291205,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 21:15,0,0,0,0,0,0,14,,4/8/2020 20:20,4.242640687,4.949747468,0.707106781,0,0,0,15,,4/10/2020 17:30,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:40,4.242640687,2.828427125,3.535533906,0,6.363961031,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:20,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:30,0,0.707106781,0,0,1.414213562,1.414213562,8,,4/9/2020 17:40,0.65162015,1.109893437,0.789331424,0.821562194,0.963413207,0.713448673,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 22:15,0,0,0,0,0,0,14,,4/8/2020 20:45,0,0,0,0,0,0,15,,4/10/2020 17:35,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:50,1.414213562,4.949747468,5.656854249,0,5.656854249,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:25,0,0,3.535533906,1.414213562,3.535533906,0,6,,,,,,,,,,,4/10/2020 5:35,2.121320344,4.949747468,2.828427125,0,0.707106781,0,8,,4/9/2020 17:45,0.565254098,0.947396947,0.678053167,0.86037428,0.821954838,0.771441476,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 22:20,0,0,0,0,0,0,14,,4/8/2020 20:55,1.732050808,1.527525232,2.645751311,0,5.773502692,0,15,,4/10/2020 17:45,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 22:55,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:30,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:40,0,0,0,0,0,0,8,,4/9/2020 17:50,0.850287308,1.311312407,1.381736372,0.971430986,1.25762045,0.772373515,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 23:10,4.949747468,2.121320344,4.242640687,0,2.121320344,0,14,,4/8/2020 21:00,0,0,0,0,0,0,15,,4/10/2020 18:00,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 23:10,0.707106781,4.949747468,2.828427125,0,1.414213562,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:40,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:45,4.242640687,0.707106781,4.242640687,0,2.828427125,0,8,,4/9/2020 17:55,0.652111317,1.103201824,1.276762239,0.85621951,0.847770838,0.748595278,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 23:20,0,0,0,0,0,0,14,,4/8/2020 21:05,0,0,0,0,0,0,15,,4/10/2020 18:05,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 23:15,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:45,4.949747468,7.071067812,0.707106781,0.707106781,5.656854249,0,6,,,,,,,,,,,4/10/2020 5:50,0,0,0,0,0,0,8,,4/9/2020 18:00,0.650326765,0.694415898,0.902346524,0.967863055,0.782718482,0.797724035,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/10/2020 23:55,0,0,0,0,0,0,14,,4/8/2020 21:20,1.414213562,2.828427125,1.414213562,0,7.071067812,0,15,,4/10/2020 18:20,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/8/2020 23:30,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 0:50,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 5:55,0,0,0,0,0,0,8,,4/9/2020 18:05,0.624093546,0.883627241,0.868114732,0.916831342,0.884651737,0.722315119,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 21:25,0,0,0,0,0,0,15,,4/10/2020 18:30,2.828427125,2.121320344,2.828427125,4.949747468,1.414213562,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:05,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:05,2.828427125,0.707106781,2.828427125,0,0.707106781,0,6,,,,,,,,,,,4/10/2020 6:10,0,0,0,0,0,0,8,,4/9/2020 18:10,0.577350269,0.654184217,0.91228179,0.978258272,0.687835939,0.830856534,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 21:35,0.707106781,2.121320344,2.828427125,0,2.828427125,0,15,,4/10/2020 19:00,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:10,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:10,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 6:35,0,0,0,0,0,0,8,,4/9/2020 18:15,1.067707825,0.789514619,1.01324561,0.687992248,1.178982612,0.723417814,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 21:45,0,0,0,0,0,0,15,,4/10/2020 19:10,5.656854249,2.828427125,4.949747468,4.242640687,0.707106781,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:15,2.121320344,3.535533906,2.121320344,0,2.828427125,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:20,6.363961031,1.414213562,2.121320344,0.707106781,2.828427125,0,6,,,,,,,,,,,4/10/2020 6:40,2.121320344,2.828427125,3.535533906,0,7.071067812,0,8,,4/9/2020 18:20,0.627571632,0.823687768,0.844894167,0.951921134,0.844894167,0.890980445,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 21:50,0,0,0,0,0,0,15,,4/10/2020 19:15,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:20,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:25,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 6:55,0,0,0,0,0,0,8,,4/9/2020 18:25,0.812727701,0.794719414,0.759154655,0.951453182,0.858395075,0.718184846,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:00,2.121320344,5.656854249,2.121320344,0,0.707106781,0,15,,4/10/2020 19:30,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:25,2.828427125,6.363961031,0,0,0.707106781,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:35,1,2.516611478,2.886751346,5.291502622,4.041451884,0,6,,,,,,,,,,,4/10/2020 7:00,4.582575695,3.785938897,2.309401077,0,3.511884584,0,8,,4/9/2020 18:30,0.73317761,0.834057656,0.757048565,0.722315119,0.777652289,0.824525256,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:10,0,0,0,0,0,0,15,,4/10/2020 19:40,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:30,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:50,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 7:05,1.414213562,4.242640687,1.414213562,0,1.414213562,0,8,,4/9/2020 18:35,2.042048108,1.027295463,1,1.711389422,0.902346524,0.700340053,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:15,0.707106781,2.121320344,1.414213562,0,4.242640687,0,15,,4/10/2020 19:50,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 0:35,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 1:55,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 7:10,0,0,0,0,0,0,8,,4/9/2020 18:40,0.981070844,1.721191448,1.263262971,1.289379696,1.759498034,0.67936622,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:20,0,0,0,0,0,0,15,,4/10/2020 20:20,1.414213562,1.414213562,6.363961031,1.414213562,2.121320344,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:00,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:00,0.707106781,4.242640687,4.949747468,2.121320344,2.121320344,0,6,,,,,,,,,,,4/10/2020 7:15,3.464101615,3.055050463,2.309401077,0,2,0,8,,4/9/2020 18:45,0.833333333,2.223610677,1.481365736,2.549509757,1.481365736,0.786795792,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:25,0,2.828427125,0,0,2.828427125,0,15,,4/10/2020 20:40,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:05,3.201562119,2.5,0.816496581,0,3.403429643,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:05,5.656854249,6.363961031,4.242640687,0.707106781,2.828427125,0,6,,,,,,,,,,,4/10/2020 7:20,3.774917218,3,1.825741858,0,1.914854216,0.577350269,8,,4/9/2020 18:50,2.016273661,1.934381055,1.215369978,0.802365783,1.564516672,0.781213234,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:30,3.535533906,1.414213562,5.656854249,0,0,0,15,,4/10/2020 20:55,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:15,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:10,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 7:25,0,0,0,0,0,0,8,,4/9/2020 18:55,1.924217862,1.906301898,1.137592918,1.604731566,1.392087819,0.727606875,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:40,5.656854249,4.949747468,0,0,2.828427125,0,15,,4/10/2020 21:35,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:20,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:15,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 7:30,0,0,0,0,0,0,8,,4/9/2020 19:00,0.632455532,0.948683298,0.674948558,0.737864787,0.567646212,0.567646212,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:50,0,0,0,0,0,0,15,,4/10/2020 21:40,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:25,2.121320344,2.121320344,6.363961031,0,2.121320344,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:25,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 7:55,0,0,0,0,0,0,8,,4/9/2020 19:05,0.603022689,0.809039835,0.904534034,0.750757194,0.70064905,0.750757194,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 22:55,0,0,0,0,0,0,15,,4/10/2020 21:55,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:30,1.414213562,2.121320344,0.707106781,0,3.535533906,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:30,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 8:00,5.656854249,1.414213562,4.242640687,0,6.363961031,0,8,,4/9/2020 19:10,0.421637021,0.994428926,1.059349905,0.942809042,0.875595036,0.816496581,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:00,0,0,0,0,0,0,15,,4/10/2020 22:00,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:40,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:40,3.055050463,1.527525232,3.511884584,5.196152423,2.886751346,0,6,,,,,,,,,,,4/10/2020 8:10,0,0,0,0,0,0,8,,4/9/2020 19:15,0.688737232,1.050030525,0.987096234,1.050030525,0.912870929,0.926808696,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:05,0,0,0,0,0,0,15,,4/10/2020 22:15,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:45,2.121320344,0.707106781,0,0,4.949747468,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:45,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 8:15,0,0,0,0,0,0,8,,4/9/2020 19:20,0.666666667,0.866025404,1,1.333333333,0.866025404,0.78173596,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:10,0,0,0,0,0,0,15,,4/10/2020 22:20,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,4/9/2020 1:50,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/9/2020 2:50,0,0,0,0,0,0,6,,,,,,,,,,,4/10/2020 8:25,0,0,0,0,0,0,8,,4/9/2020 19:25,2.818589088,2.260776661,1.322875656,0.666666667,2.147349788,0.534522484,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/8/2020 23:15,3.535533906,4.242640687,6.363961031,0,5.656854249,0,15,,4/10/2020 23:05,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
